"week","product_analytic_sub_category","units","gmv","product_mrp","discount_mrp","discount","sla","procurement_sla","TV","Digital","Sponsorship","ContentMarketing","OnlineMarketing","Affiliates","SEM","Radio","Other","NPS","Holiday.Sale"
15,"AudioMP3Player",1964,2463733,2475.58064516129,1254,49.345217153356,6.39073881373569,2.54890738813736,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
15,"Camera",1386,16979210,16760.6498538012,12250,26.9121417913172,4.88815789473684,2.66666666666667,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
15,"Game",1444,2704380,2698.34087694484,1872,30.6240358290259,4.8033946251768,39.98585572843,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
15,"HomeTheatre",5,46799,10449,9359,10.4316202507417,6,3.8,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
15,"CameraStorage",246,245779,1835.24789915966,999,45.5659368711208,5.11764705882353,2.55042016806723,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
15,"TVVideoSmall",1836,2052450,1932.88525530694,1117,42.2107444333202,5.40849110728629,2.62306368330465,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
15,"GamingAccessory",2605,2217296,1947.6335078534,851,56.3059478814402,5.33789770438985,2.52275473217882,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
15,"Speaker",6334,7903213,2295.94493498154,1247,45.6868507166516,5.94461390271312,2.28254936586932,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
15,"GamingConsole",258,1486400,7208.6862745098,5761,20.0825257110839,6.14901960784314,2.52156862745098,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
15,"HomeAudio",2003,3912433,3200.72487309645,1953,38.9825718412771,6.03096446700508,2.53807106598985,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
16,"HomeTheatre",860,5885506.85366388,11891.4651162791,6843,42.4545257200298,2.4046511627907,2.05,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,1
16,"HomeAudio",7815,18886335,4688.05481749,2416,48.4647664317728,5.90506900554624,2.30878369663356,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,1
16,"Game",4907,8367035.7828192,2953.40083682008,1705,42.2699425440751,4.24602510460251,16.7355648535565,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,1
16,"GamingAccessory",11483,7266719.62067834,4760.48576850095,632,86.7240439162365,5.18415107978675,3.44357097677781,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,1
16,"AudioMP3Player",6187,6639770.25014784,2162.06797235023,1073,50.3715880480104,7.09068466096116,2.49473337722186,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,1
16,"TVVideoSmall",12607,15572107.8658883,2811.46185533037,1235,56.0726745177598,3.85928489042676,1.94471906409623,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,1
16,"AmplifierReceiver",126,210191,3066.89682539683,1668,45.6127775089344,4.43650793650794,2.96031746031746,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,1
16,"Speaker",52936,59802620.0138959,2396.05756704981,1129,52.8809317636678,5.15727969348659,2.03461685823755,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,1
16,"GamingConsole",896,7622543,11347.0909090909,8507,25.0292425771924,4.88111888111888,2.41375291375291,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,1
16,"CameraAccessory",11075,13102156.981193,2376.62240818224,1183,50.2234769845153,6.26211064621106,2.93807531380753,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,1
16,"Camera",9637,149818040.250023,25966.8648395165,15546,40.1313940050936,4.45050020842018,2.98853689037099,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,1
16,"AudioAccessory",314,500411,2258.51948051948,1593,29.4670684162709,8.72727272727273,2.80194805194805,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,1
16,"CameraStorage",1010,953274,1985.79979253112,943,52.5128362110441,5.46680497925311,2.60165975103734,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,1
17,"AmplifierReceiver",68,135229,3687.30882352941,1988,46.0853404164523,5.16176470588235,3.10294117647059,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
17,"AudioAccessory",234,293636,1740.12053571429,1254,27.9360265991426,9.39285714285714,2.92410714285714,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
17,"AudioMP3Player",2189,2624820,2309.86866359447,1199,48.0922868517471,7.28202764976959,2.44562211981567,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
17,"CameraStorage",304,324698,2059.96703296703,1068,48.1545101009832,6.16483516483517,2.6043956043956,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
17,"Camera",1278,16525796.2500232,17745.2938388626,12930,27.1356106164721,5.260663507109,2.72195892575039,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
17,"Game",1917,3937101.12703162,2691.03052631579,2053,23.709523919422,5.32947368421053,34.81,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
17,"CameraAccessory",3831,4994280.11054865,2326.77699211314,1303,43.9997900780066,7.09029099809627,2.67527875985858,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
17,"GamingAccessory",2939,2529818.56667658,1656.48410757946,860,48.0828100876455,6.21690534404471,2.50401676563046,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
17,"TVVideoSmall",2222,2622970.89338796,2068.64418604651,1180,42.9578074393182,6.18139534883721,2.69116279069767,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
17,"GamingConsole",373,2208908,7490.48787061995,5922,20.9397291299549,6.22641509433962,2.51212938005391,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
17,"HomeAudio",2848,6376543,3834.30296534477,2238,41.6321553036494,6.68453018935334,2.59414076455877,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
17,"HomeTheatre",31,217186.305616316,9184.64516129032,7006,23.7205153060508,4.74193548387097,2.38709677419355,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
17,"Speaker",8600,10421767.3214456,2351.50784780024,1211,48.5011287062957,6.83638525564804,2.36206896551724,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
18,"AmplifierReceiver",72,112931,2911.46478873239,1568,46.1439476764999,5.15492957746479,2.88732394366197,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
18,"CameraStorage",336,312820,1831.66876971609,931,49.1720328810156,5.4794952681388,2.39116719242902,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
18,"Camera",2918,51993164,28856.7527548209,17818,38.2536207334581,4.57747933884298,2.55234159779614,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
18,"AudioAccessory",266,293344,1613.06666666667,1102,31.6829227971566,8.8078431372549,2.83137254901961,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
18,"AudioMP3Player",2223,3205910,2919.31335773102,1442,50.6048230080799,7.52927721866423,2.57731015553522,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
18,"GamingAccessory",3926,2848154.96197879,1745.23814569536,725,58.4583913783792,5.84662251655629,2.17245033112583,1.41860465116279,2.93023255813953,19.6976744186047,0.790697674418605,5.67441860465116,1.62790697674419,7.41860465116279,0,0,44.4,0
